label,phi,phi_over_pi,L,rank_by_w_loc5,mode_index,eigenphase,abs_eigenvalue_minus_1,w_loc3,w_loc5,P0,ipr,overlap_weight
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,6,505,2.352643229073035,1.5543122344752192e-15,0.031813955936492846,0.045156133478952545,0.0038889623189488974,0.00317856199337712,0.0021610182574774857
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,7,565,-0.806481105389532,1.1102230246251565e-16,0.03742835982676335,0.04370228379828012,0.0064194054842174105,0.0031744249642407093,0.003896692462103974
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,8,452,-0.7801045737236868,6.217248937900877e-15,0.031913578244566004,0.04242647820980794,0.004825740080854912,0.0028395767584186906,0.0028496271992379976
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,9,459,-0.7862329877488192,8.215650382226158e-15,0.03384587508360482,0.04176017305325632,0.005936848229285494,0.002707035290711183,0.003764573307160641
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,10,551,-0.7994985388321466,2.6645352591003757e-15,0.03571865374830603,0.04115053637537725,0.006577210149106001,0.002896275782644186,0.004156576103539391
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,11,569,2.339412268605301,4.440892098500626e-16,0.030573476961758852,0.04111915478860451,0.004107656756702807,0.0029262828894324622,0.0024969092865469275
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,12,524,-0.7927063608053901,1.1102230246251565e-15,0.03436805459458222,0.04049260387763721,0.006336454167346831,0.002767496168105969,0.004079251242710512
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,1,0,-2.942311123161659,7.771561172376096e-16,0.991885007376209,0.9977972202204555,0.2306440152545962,0.21988076153688457,0.030723742089602275
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,2,1,0.19928153042813157,2.6645352591003757e-15,0.9918850073762088,0.997797220220455,0.2306440152545966,0.2198807615368844,0.03072374208960247
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,3,129,2.408825667052773,4.6629367034256575e-15,0.37550584903930345,0.5044948323140819,0.017714962312511566,0.04688503633577251,0.016252991873677822
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,4,127,-0.7327660499572689,1.5543122344752192e-15,0.37504014753022424,0.5038696498013058,0.017694947541919893,0.046770214186343306,0.016234396425687594
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,5,135,0.7339057960821761,4.440892098500626e-16,0.3350129396808741,0.46310656309129605,0.09736763187697418,0.03484746827892883,0.0438044936357663
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,6,117,-2.4076907978884,1.2212453270876722e-15,0.3325436463922118,0.4597211964102715,0.09664614842386625,0.0343625388371267,0.04347957648600001
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,7,221,2.3307397260573945,8.881784197001252e-16,0.09491750890546598,0.11400455595109063,0.015556227794428674,0.008713437511901047,0.009190034453408075
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,8,203,2.349228852912144,2.220446049250313e-16,0.08708637073026132,0.11059241266856354,0.014057887245158175,0.00789191023340608,0.008553482360255866
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,9,218,-0.7993491797037475,8.881784197001252e-16,0.07142950901434794,0.1050868397879056,0.0076495535595089755,0.007988075299494581,0.004258180730068499
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,10,244,-0.821806415403709,8.659739592076221e-15,0.08558314300746325,0.09607397313643325,0.016145416455175643,0.00844117375336869,0.010065638464451517
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,11,198,-0.7843849873791332,8.881784197001252e-16,0.07633007863383032,0.09498745531231899,0.014373280527327798,0.007984637805180614,0.010305336285063752
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,80,12,189,2.365912921097666,3.1086244689504383e-15,0.06560950711928251,0.09382862643077286,0.006957558794279358,0.008473048441580186,0.0035216721379336706
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,1,0,0.1992815304281313,1.3322676295501878e-15,0.991885007376209,0.9977972202204554,0.23064401525459755,0.21988076153688452,0.030723742089601665
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,2,1,-2.9423111231616614,4.440892098500626e-16,0.9918850073762087,0.9977972202204551,0.23064401525459644,0.21988076153688454,0.03072374208960152
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,3,181,-0.7327665220165841,7.66053886991358e-15,0.37527597096655946,0.5041862326522962,0.017705087910716726,0.04682833885550733,0.01624381700629654
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,4,176,2.4088261398344746,3.552713678800501e-15,0.37526925073967693,0.5041772085024696,0.01770478805181644,0.0468266741189413,0.016243539869125526
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,5,198,-2.4076887798548867,3.3306690738754696e-16,0.33382455202416417,0.46147754364614696,0.09702037074733053,0.034613639270932285,0.04364810437779707
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,6,178,0.7339037561545088,4.440892098500626e-15,0.33370286085595585,0.4613101130240714,0.09698490051912487,0.034589202562152414,0.04363213484921272
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,7,314,-0.8022856250341306,2.1094237467877974e-15,0.06363178723714548,0.07899782956824541,0.010164059715829855,0.005653427054697046,0.005978430775196481
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,8,290,-0.7900556717584313,3.4416913763379853e-15,0.057453708420678325,0.0748839373193372,0.008761779083081525,0.005320807331527413,0.005181274492071513
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,9,319,-0.8146332742882942,1.3322676295501878e-15,0.05335075021560538,0.0701178477108376,0.0073521560017069144,0.005448388194718287,0.004310475386673911
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,10,344,2.3192868654523897,1.9984014443252818e-15,0.056354868874553564,0.06829253239544558,0.008955632951784885,0.005654438173128475,0.005312798603575355
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,11,303,2.3470438779291687,1.5543122344752192e-15,0.04469261779454435,0.06828218453499206,0.004237600250648576,0.005192857694612668,0.00233169761107711
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,12,268,-0.7787034962375338,1.9984014443252818e-15,0.04548427880882805,0.06580686352690585,0.0047024544327161286,0.005805888399575234,0.002283590487258265
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,1,0,-2.9423111231616597,3.1086244689504383e-15,0.9918850073762091,0.9977972202204552,0.23064401525459666,0.2198807615368844,0.030723742089600426
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,2,1,0.1992815304281344,7.771561172376096e-16,0.9918850073762089,0.9977972202204552,0.23064401525459666,0.21988076153688424,0.03072374208960066
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,3,290,2.4088261356674487,2.4424906541753444e-15,0.3752726519490995,0.5041817757693458,0.017704939844743705,0.04682751668419941,0.01624368015619773
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,4,208,-0.7327665178494775,2.220446049250313e-16,0.3752725696126327,0.504181665191306,0.01770493611130013,0.04682749624560121,0.01624367671322874
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,5,231,0.7339038166711119,3.3306690738754696e-15,0.33376618146199644,0.46139723877274014,0.09700335631208276,0.0346019212271014,0.04364044403800367
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,6,214,-2.407688840398639,1.9984014443252818e-15,0.3337611731101329,0.4613903375946858,0.09700189796966138,0.03460090597356687,0.0436397875430276
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,7,394,2.343607982634795,3.219646771412954e-15,0.04676390005455119,0.05968875271211957,0.007181550995880777,0.0042104774392738905,0.004166127292033025
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,8,429,2.334244795060889,1.9984014443252818e-15,0.04474259563778261,0.05853978658561335,0.006225404820989379,0.004365626490985819,0.0035217707185760095
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,9,338,2.3527098882365047,2.55351295663786e-15,0.04242475308542424,0.056614433672942596,0.006073417816409294,0.004097067716329372,0.0034658094588808945
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,10,428,-0.8130260272006941,3.552713678800501e-15,0.04831040876210793,0.0562370289296967,0.00840571616029943,0.004253903053166969,0.00508769418114255
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,11,247,-0.7848699575071593,3.9968028886505635e-15,0.04013992892375866,0.05031806570946985,0.007235565253016859,0.0037965514441873124,0.004958795407472727
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,12,341,2.361338659531008,2.4424906541753444e-15,0.033995016246783034,0.05021444019928041,0.003225467288574209,0.004465698374666634,0.0014660563845098266
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,1,1,0.19928153042813185,2.220446049250313e-15,0.9918850073762091,0.9977972202204555,0.23064401525459724,0.21988076153688466,0.0307237420895997
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,2,0,-2.942311123161661,2.7755575615628914e-15,0.991885007376209,0.9977972202204552,0.23064401525459702,0.21988076153688452,0.030723742089599732
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,3,281,2.4088261357038636,4.440892098500626e-16,0.3752726108236111,0.5041817205375678,0.01770493798004608,0.04682750647549553,0.01624367843655347
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,4,343,-0.7327665178858839,8.881784197001252e-15,0.37527261073814033,0.5041817204231106,0.017704937975997818,0.046827506454308596,0.01624367843287189
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,5,345,-2.4076888386497117,7.993605777301127e-15,0.3337636938592458,0.46139381108349475,0.0970026319531352,0.0346014169883833,0.04364011795862487
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,6,347,0.7339038149221591,5.551115123125783e-15,0.33376366062253227,0.4613937651593724,0.09700262230230801,0.03460141018938273,0.04364011361056469
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,7,569,-0.8067511597521317,6.217248937900877e-15,0.03482344044304213,0.04395891754327101,0.005232052887472138,0.0032047156526387485,0.0029976796007802967
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,8,562,-0.7997857537301611,3.552713678800501e-15,0.03449385913037976,0.04219662948804805,0.005804419615667262,0.002919972089530993,0.0035402425461503843
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,9,508,-0.7929807978672712,3.3306690738754696e-15,0.03252261003673854,0.040550631129334366,0.005487972593854588,0.002795219425239413,0.003435842979709002
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,10,527,2.3458725190760776,1.3322676295501878e-15,0.02737099207704705,0.04029752122407021,0.0028874020206773677,0.0030523374478858088,0.0015165788860949621
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,11,463,-0.7864808796702897,0.0,0.03050905094365547,0.0397101961542981,0.004778268208995479,0.002783406164675209,0.0029232925975058296
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,220,12,555,2.330785320020422,2.6645352591003757e-15,0.034486577349651694,0.039693435067807224,0.006262865782765706,0.0029868364795063614,0.0039008057493425913
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,1,1,0.23051252498066166,1.7763568394002505e-15,0.9914545742414494,0.9976452982714324,0.22469679078126104,0.22128785240700394,0.03359027488344607
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,2,0,-2.911080128609131,8.881784197001252e-16,0.9914545742414494,0.9976452982714323,0.22469679078126154,0.22128785240700363,0.03359027488344618
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,3,122,2.41295217541523,4.6629367034256575e-15,0.5300382152213149,0.6752571051763002,0.03775407056517392,0.06494910745773899,0.03496999161255493
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,4,132,-0.7286404663120302,2.886579864025407e-15,0.5300323808011136,0.675249715057674,0.03775366919159053,0.06494769166085604,0.034969618659590966
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,5,196,-0.7808497564950257,6.8833827526759706e-15,0.08384293054438595,0.12132675215705395,0.010319699786627126,0.008162841602624545,0.006248003611532745
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,6,186,2.366930307150858,5.551115123125783e-16,0.09166828480379503,0.11955804092864142,0.01511492458399838,0.0075766028953549785,0.009271685706581406
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,7,212,-0.7982546655327687,3.3306690738754696e-16,0.09674600010720065,0.11955736092472055,0.01521066507667801,0.008788327016394731,0.009409451094943452
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,8,126,-2.3941877926602095,3.3306690738754696e-15,0.06542474386617975,0.10927552325531811,0.017086520437225722,0.00887407908691107,0.007067121682358562
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,9,204,2.3507503810728556,2.7755575615628914e-15,0.09349328274155069,0.10654959658711617,0.01770924316761044,0.007867693080428038,0.011403022201691003
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,10,161,0.7512978930698503,1.5543122344752192e-15,0.06506699624793513,0.10623161806127412,0.01737010220652569,0.008225976444983709,0.007178179138226999
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,11,223,0.9136456392160381,6.661338147750939e-16,0.061633408383289436,0.10278678377202866,0.015318471690233969,0.007617878106896508,0.005470905556365833
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,80,12,229,-2.2427465346239575,1.9984014443252818e-15,0.058679955012042206,0.10217413323751498,0.01663694199212838,0.0077584488363839285,0.005955621784896577
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,1,0,0.23051252498066147,2.220446049250313e-16,0.9914545742414492,0.9976452982714324,0.224696790781262,0.2212878524070039,0.03359027488344601
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,2,1,-2.911080128609133,8.881784197001252e-16,0.9914545742414492,0.9976452982714322,0.2246967907812621,0.22128785240700372,0.033590274883445924
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,3,179,-0.728640472246553,1.1102230246251565e-16,0.5300353005777432,0.6752534133724436,0.03775387005824567,0.06494840018172872,0.034969805302635465
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,4,172,2.412952181349822,1.9984014443252818e-15,0.5300352953717429,0.67525340676906,0.03775386969349606,0.06494839891464038,0.03496980496484048
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,5,265,-0.7779872185024244,1.3322676295501878e-15,0.06600015526218073,0.08535827208031145,0.01087358220196456,0.00527001470566755,0.006621141349543958
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,6,304,2.3477003192676733,1.7763568394002505e-15,0.06442903183851986,0.08299492103243904,0.009607156392339338,0.005751382915064692,0.005936666416945073
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,7,284,2.3595203819924624,5.10702591327572e-15,0.05437000710024846,0.07875753793393539,0.006629380638363787,0.005190086636309385,0.0041253408995116534
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,8,295,-0.789055758871765,2.220446049250313e-15,0.06572636329739333,0.07632121904832402,0.012196413869477467,0.00521456289055647,0.00777250776293729
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,9,242,-2.381236275999848,2.886579864025407e-15,0.05009011128283827,0.07544276693202957,0.014254570476571122,0.0059583147910430645,0.005670112938156095
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,10,239,0.7572205283083718,3.552713678800501e-15,0.046874456251769024,0.07336546325073506,0.012728937547321817,0.005778008375383528,0.00514878264269072
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,11,309,-0.8012108827166516,2.886579864025407e-15,0.06350810683938994,0.07022163867755506,0.012010009439111522,0.005568616703567477,0.007602299388789335
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,120,12,275,2.3684424425805615,5.329070518200751e-15,0.05647114964722389,0.07010061405435371,0.010482521870832151,0.004618837066235398,0.006952318669870999
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,1,0,-2.9110801286091323,5.88418203051333e-15,0.9914545742414493,0.9976452982714323,0.2246967907812616,0.22128785240700388,0.033590274883443336
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,2,1,0.2305125249806595,4.440892098500626e-16,0.9914545742414493,0.9976452982714323,0.22469679078126192,0.22128785240700374,0.033590274883443405
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,3,234,2.4129521813465296,4.218847493575595e-15,0.5300352979766391,0.6752534100731601,0.03775386987600341,0.06494839954864931,0.0349698051338581
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,4,288,-0.7286404722432607,1.5543122344752192e-15,0.5300352979728165,0.6752534100683045,0.037753869875735264,0.06494839954771421,0.03496980513360994
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,5,332,2.3618661673194317,1.7763568394002505e-15,0.05162602733446465,0.0671149109478052,0.008324743058024175,0.004139915648981885,0.005011873565819701
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,6,372,-0.7916514795687671,1.0436096431476471e-14,0.04634672781607485,0.061621133648679986,0.006575769601062699,0.004157338405172888,0.004089625331800786
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,7,329,2.3534420005434757,6.661338147750939e-15,0.05127454155421183,0.0604998309090063,0.009317559754803752,0.00394297661858731,0.005874703399291637
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,8,267,0.7541087377577235,6.5503158452884236e-15,0.038331709105767484,0.060419859409687846,0.01047781156210261,0.004465045811968431,0.004256109831478628
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,9,272,-2.3896053595428413,1.0436096431476471e-14,0.03713258909537974,0.059929495941227776,0.00986220903750279,0.004527955410000218,0.004039893764557533
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,10,334,-0.7826884908166117,3.3306690738754696e-16,0.039168769504539305,0.056954605753964216,0.004708536719305932,0.0037345256679986493,0.003004638375307542
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,11,367,-0.768657021529525,4.440892098500626e-15,0.041132093726762985,0.0563366044813817,0.006000811347169354,0.0038095284667698324,0.0035141305227066894
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,160,12,395,2.3444052442829597,3.3306690738754696e-15,0.05002050915144089,0.05629443664338756,0.009322822868335376,0.004125181860446331,0.005885756240495216
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,1,0,-2.911080128609132,5.995204332975845e-15,0.9914545742414493,0.9976452982714323,0.22469679078126148,0.22128785240700374,0.033590274883447555
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,2,1,0.2305125249806594,8.881784197001252e-16,0.9914545742414492,0.9976452982714322,0.22469679078126145,0.22128785240700377,0.033590274883447686
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,3,323,2.4129521813465304,2.7755575615628914e-15,0.5300352979747468,0.6752534100707558,0.037753869875871704,0.06494839954818381,0.03496980513374069
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,4,358,-0.7286404722432596,5.10702591327572e-15,0.5300352979747316,0.6752534100707357,0.037753869875870844,0.0649483995481807,0.034969805133739706
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,5,451,2.3528753421249915,1.9095836023552692e-14,0.038791514716284434,0.05009756840901653,0.005948102135434983,0.0032747786154972737,0.0035968900915814015
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,6,523,2.346306034184677,1.176836406102666e-14,0.03863463809288853,0.047476315763242856,0.006227615479357042,0.003255005423361641,0.003818821908833837
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,7,529,-0.7739907544014942,7.771561172376096e-15,0.03184175318846797,0.04683115525102424,0.0037668572239291293,0.003272317093994512,0.002058560334901313
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,8,453,2.359324506264328,8.881784197001252e-15,0.032310954841305674,0.04609756410778286,0.004107383392812417,0.0029895299126213673,0.0024902166563138192
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,9,475,-0.7798453966152044,4.551914400963142e-15,0.03656476914127981,0.04583129465486982,0.006330044125316534,0.0027540900610826657,0.003942054985730972
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,10,273,-2.3892791842481413,3.774758283725532e-15,0.027791182947690462,0.04457810213294316,0.007434361095192054,0.003338788994528512,0.0030361366260827838
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,11,436,0.7538991431975038,2.220446049250313e-15,0.027540096429004342,0.04357844846720618,0.0075152641772850085,0.00316961128493364,0.0030612948557737917
pp_primary_right_T6000,1.7740083011411747,0.5646843804253472,220,12,556,2.339637600414633,7.549516567451064e-15,0.03387460492801319,0.04180688719175518,0.005272025583459249,0.003077640516589981,0.0032959667047324933
