mask_name,policy,T,profile_index,phi,phi_over_pi,v_fit_A,v_fit_B,v_fit_ABB,margin_A_losing,margin_B_losing,margin_ABB_winning,margin_primary_transport,margin_sensitivity_transport,strict_stage3,drift_stage3,pp_primary,pp_sensitivity
pp_primary,scaled,6000,11,1.7611697026262936,0.5605977275933159,-0.05988383814475026,-0.011304034965912884,0.08592535115170064,0.050900329117376936,0.002320525938539557,0.07694184212432731,0.011196697277239043,0.05037427361431007,1,1,1,1
pp_primary,scaled,6000,12,1.7636780347743937,0.5613961545138889,-0.05989870476258626,-0.011274029480870374,0.08556684672859617,0.050915195735212936,0.002290520453497048,0.07658333770122285,0.009107584614478859,0.047753407944827075,1,1,1,1
pp_primary,scaled,6000,13,1.766186366922494,0.5621945814344619,-0.05991348339273067,-0.011243850571398943,0.08521560333410796,0.050929974365357344,0.002260341544025617,0.07623209430673464,0.006942134546279732,0.0450471079042728,1,1,1,1
pp_primary,scaled,6000,14,1.7686946990705943,0.5629930083550347,-0.05992817382119947,-0.0112135387046445,0.08487131008367153,0.050944664793826144,0.002230029677271173,0.0758878010562982,0.004698941800871381,0.04226368390815281,1,1,1,1
pp_primary,scaled,6000,15,1.7712030312186944,0.5637914352756077,-0.05994277510441651,-0.011183168941125287,0.08453640944847851,0.05095926607704318,0.002199659913751961,0.07555290042110518,0.002395332974013939,0.039405285417081715,1,1,1,1
pp_primary,scaled,6000,16,1.7737113633667947,0.5645898621961806,-0.0599572869879598,-0.011152842297266928,0.08421297804637697,0.050973777960586476,0.0021693332698936012,0.07522946901900364,1.4650789305722944e-05,0.03646783379951905,1,1,1,1
pp_sensitivity,scaled,6000,0,1.7255629993804888,0.5492637619357639,-0.05966364614689875,-0.011742058315461464,0.09304343238750332,0.050680137119525424,0.0027585492880881374,0.08405992336012999,-0.02758454963321627,3.3967612229707234e-05,1,1,0,1
pp_sensitivity,scaled,6000,1,1.7301254276773672,0.550716027967665,-0.05969278883763609,-0.011682961547757305,0.09210144404864792,0.05070927981026276,0.0026994525203839787,0.0831179350212746,-0.013375531916551497,0.017205697355028943,1,1,0,1
pp_sensitivity,scaled,6000,2,1.7346878559742456,0.552168293999566,-0.0597216647256014,-0.011624390531716265,0.09107970452203402,0.05073815569822807,0.0026408815043429384,0.0820961954946607,0.004381165579901966,0.039893815461897186,1,1,1,1
pp_sensitivity,scaled,6000,3,1.739250284271124,0.5536205600314671,-0.059750270596243146,-0.011566841982979803,0.08991775232629136,0.05076676156886982,0.0025833329556064766,0.08093424329891803,0.017157102292921153,0.05692656156435118,1,1,1,1
pp_sensitivity,scaled,6000,4,1.743812712568002,0.555072826063368,-0.05977860331403829,-0.011510622935270866,0.08884969315367547,0.05079509428666496,0.0025271139078975394,0.07986618412630214,0.020908039257732686,0.0623011705207258,1,1,1,1
pp_sensitivity,scaled,6000,5,1.7483751408648804,0.5565250920952691,-0.05980665985897428,-0.01145566806399554,0.0879479900702475,0.05082315083160095,0.0024721590366222138,0.07896448104287418,0.019910850760074317,0.06128566707713616,1,1,1,1
pp_sensitivity,scaled,6000,6,1.7529375691617588,0.5579773581271702,-0.05983443675987654,-0.011401543713781213,0.0871684018595238,0.050850927732503215,0.0024180346864078866,0.07818489283215048,0.01731822798038389,0.058069837358695794,1,1,1,1
pp_sensitivity,scaled,6000,7,1.7574999974586372,0.5594296241590712,-0.05986193103987305,-0.011347627772490064,0.08646232182839199,0.05087842201249972,0.0023641187451167375,0.07747881280101866,0.014090291871025548,0.05400664397386232,1,1,1,1
pp_sensitivity,scaled,6000,8,1.7620624257555155,0.5608818901909722,-0.059889139140528264,-0.011293376748067421,0.08579727933847255,0.05090563011315494,0.002309867720694095,0.07681377031109922,0.010463741424680206,0.04945330236889946,1,1,1,1
pp_sensitivity,scaled,6000,9,1.766624854052394,0.5623341562228733,-0.059916057829645646,-0.011238559565497911,0.08515494170638813,0.05093254880227232,0.0022550505381245846,0.0761714326790148,0.006556547886011441,0.04456672312783763,1,1,1,1
pp_sensitivity,scaled,6000,10,1.7711872823492723,0.5637864222547744,-0.059942683709109074,-0.01118335960194116,0.08453848027658523,0.05095917468173575,0.002199850574567834,0.0755549712492119,0.002409947123927697,0.03942343265505313,1,1,1,1
pp_sensitivity,scaled,6000,11,1.7757497106461506,0.5652386882866755,-0.05996901314203593,-0.011128309150078588,0.08396245021416722,0.05098550411466261,0.0021448001227052614,0.0749789411867939,-0.0019941743545670992,0.03400170807008933,1,1,0,1
pp_sensitivity,scaled,6000,12,1.780312138943029,0.5666909543185765,-0.05999504288378115,-0.0110740908825971,0.0834358909976803,0.051011533856407824,0.002090581855223773,0.07445238197030697,-0.006747747567896312,0.02817444327663153,1,1,0,1
pp_sensitivity,scaled,6000,13,1.7848745672399071,0.5681432203504775,-0.06002076903822353,-0.011021289645694555,0.08294959139898532,0.051037260010850204,0.0020377806183212287,0.073966082371612,-0.011949930816550394,0.021851020648497033,1,1,0,1
pp_sensitivity,scaled,6000,14,1.7894369955367855,0.5695954863823786,-0.06004618825102838,-0.010970190379008829,0.08247435721905982,0.05106267922365505,0.0019866813516355025,0.0734908481916865,-0.017576867827894402,0.015045835979625555,1,1,0,1
pp_sensitivity,scaled,6000,15,1.7939994238336638,0.5710477524142796,-0.06007129666607114,-0.010920692567169855,0.08200213603892502,0.05108778763869781,0.001937183539796529,0.07301862701155169,-0.02363979206317078,0.007780510403634228,1,1,0,1
pp_sensitivity,scaled,6000,16,1.7985618521305422,0.5725000184461807,-0.060096090544230256,-0.010872362352559577,0.08155119085949895,0.05111258151685693,0.0018888533251862506,0.07256768183212563,-0.03016352575050979,2.135921922993833e-05,1,1,0,1
