t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
1311,12,1.0471975511965976,0.3333333333333333,B,-49.980865173433955,-0.676912087299469,0.724036446754264,0.7309386210002035,0.0
1312,12,1.0471975511965976,0.3333333333333333,B,-49.58059374415359,-0.1961702153898936,0.7108296135280288,0.7290227008481648,0.5563204911347498
1313,12,1.0471975511965976,0.3333333333333333,B,-49.70364384534682,-0.34833319137128665,0.724036957614962,0.7309388331695218,0.0
1314,12,1.0471975511965976,0.3333333333333333,B,-49.502448568680435,-0.1221866891481301,0.7108536025479268,0.7290389359250886,0.5563357961583216
1315,12,1.0471975511965976,0.3333333333333333,B,-49.327244274152484,0.07263588068436866,0.7240426769993572,0.7309421183992258,0.0
1316,12,1.0471975511965976,0.3333333333333333,B,-49.42120025519172,-0.0466826368945078,0.7108606559493647,0.7290437979218208,0.5563392055407064
1317,12,1.0471975511965976,0.3333333333333333,B,-49.03316880396055,0.4168969629646471,0.7240630903279639,0.7309543959233064,0.0
1318,12,1.0471975511965976,0.3333333333333333,B,-49.39952807078272,5.5974291484739425e-05,0.7108613114919764,0.7290445433348745,0.5563379865264922
1319,12,1.0471975511965976,0.3333333333333333,B,-48.96976954294472,0.5461771265732039,0.7240768782610731,0.7309622817605502,0.0
1320,12,1.0471975511965976,0.3333333333333333,B,-49.47645523176466,-0.0007829456762287745,0.7108803597638628,0.7290578497957699,0.5563483652809504
1321,12,1.0471975511965976,0.3333333333333333,B,-49.19262812737833,0.40854656889011387,0.7240770094147366,0.7309623124945471,0.0
1322,12,1.0471975511965976,0.3333333333333333,B,-49.6513097532914,-0.04884880079566978,0.7109061671552123,0.7290734637117001,0.5563754587799088
1323,12,1.0471975511965976,0.3333333333333333,B,-49.64248891826614,0.05925068611591566,0.7240877613091703,0.7309686335007315,0.0
1324,12,1.0471975511965976,0.3333333333333333,B,-49.884015704365524,-0.12482390161834744,0.7109110166965983,0.7290759787650087,0.5563827797561889
1325,12,1.0471975511965976,0.3333333333333333,B,-50.16887990327204,-0.3613970988982167,0.7241113086994829,0.7309816435353094,0.0
