T,policy,phi_index,phi,phi_over_pi,T0,T1,v_fit_A,v_fit_B,v_fit_ABB,v_fit2_A,v_fit2_B,v_fit2_ABB,v_T_A,v_T_B,v_T_ABB,delta_v_A,delta_v_B,delta_v_ABB,deltaP_late_mean_ABB,deltaP_final_ABB,w_loc3_ABB,w_loc5_ABB,P0bar_ABB,stable_A,stable_B,stable_ABB,strict_raw,drift_raw,strict_stage3,drift_stage3,pp_primary,pp_sensitivity,mismatch_sign,adv_v
300,fixed,60,5.235987755982989,1.6666666666666667,200,250,-0.05354750247179215,-0.038791551924112086,-0.013302835244314894,-0.053544357890145215,-0.03875175760480502,-0.011653047141877655,-0.05356210604430943,-0.03808467111398495,-0.01435085493995637,4.326521487331425e-06,0.002829180912649054,0.002550862115089682,-0.12479615612653003,-0.061053348751930914,0.6338948886637027,0.6457472569579571,0.18618149198802303,1,1,1,1,0,1,0,0,0,0,0.025488716679797192
300,fixed,61,5.323254218582705,1.6944444444444444,200,250,-0.052643804434729824,-0.047235916365387036,-0.017577423451918747,-0.05263913220273379,-0.04730700878424306,-0.014711296820557454,-0.052666749600348894,-0.0472049959138907,-0.01591951147868188,5.091464199323548e-06,0.003177083813967807,0.002376536572954488,-0.1152378990596079,-0.04985330836437013,0.5860453613976445,0.5989638113119592,0.1653683816241764,1,1,1,1,0,1,0,0,0,0,0.02965849291346829
300,fixed,62,5.410520681182422,1.7222222222222223,200,250,-0.05174193245784766,-0.06138123193574026,-0.01911753664000142,-0.051736665909508546,-0.0636698764717675,-0.017872418866865084,-0.05177706846677335,-0.061673499939123744,-0.01844557900088646,7.162496603020652e-06,0.002308283910651479,0.0030857107692755566,-0.09143435545923316,-0.2808824311764923,0.5298931330908144,0.5440027756321388,0.14223095885284034,1,1,1,1,0,1,0,0,0,0,0.032624395817846236
300,fixed,63,5.497787143782138,1.75,200,250,-0.050862898067860776,-0.08034174586747701,-0.01571021443471988,-0.050854102992110455,-0.08113022502179534,-0.017566983166232848,-0.05090548853560173,-0.08055285251039335,-0.017105218414089657,1.0354377604382403e-05,0.0005832751624750693,0.0017194795681170008,-0.06952815025115126,-0.06677708093107504,0.4648639225235371,0.48134964431823823,0.11760933926337708,1,1,1,1,0,1,0,0,0,0,0.0351526836331409
300,fixed,64,5.585053606381854,1.7777777777777777,200,250,-0.05001971410539734,-0.09721634602385354,-0.017289163776430496,-0.05001390643061891,-0.09688727570854355,-0.016177045837621605,-0.050065892612101176,-0.09724296299211256,-0.017200957815367287,1.250101893417871e-05,0.0001814838428993576,0.0024435395870109934,-0.0685901912441599,-0.19638789828985392,0.39419683172231246,0.41236903006255077,0.09335219777897372,1,1,1,1,0,1,0,0,0,0,0.03273055032896684
300,fixed,65,5.672320068981571,1.8055555555555556,200,250,-0.0492049925038616,-0.11240735804163508,-0.015258086629450683,-0.049237437264895496,-0.1125127393223786,-0.019755714945765047,-0.0492740156559951,-0.1124895572999412,-0.013906173262406547,9.88967352147374e-06,5.1405038088134236e-05,0.0013548921913470492,-0.03923555306848596,0.015773036103576665,0.320386162818213,0.3414790028616757,0.07228557596378703,1,1,1,1,0,1,0,0,0,0,0.03394690587441092
300,fixed,66,5.759586531581287,1.8333333333333333,200,250,-0.0484792973885789,-0.12617899990993342,-0.011586937542212234,-0.04850484431471446,-0.1261977858640398,-0.01012799169282122,-0.048547186297482225,-0.12620908271687256,-0.010871383383471206,1.0406434448877178e-05,3.933895198357518e-05,0.0011773719190663282,-0.01536617476040866,0.03900895296235252,0.23280638126720973,0.2531255815818423,0.05360680694961907,1,1,1,1,0,1,0,0,0,0,0.03689235984636667
300,fixed,67,5.8468529941810035,1.861111111111111,200,250,-0.047822952099258055,-0.13857841476653968,-0.006569781418235843,-0.04777966246973915,-0.1385770350705287,-0.002925850918060461,-0.04790082053128661,-0.13860304757425865,-0.00697994901447115,2.4914064034861627e-05,3.569124688912462e-05,0.0007534561726042256,3.98294574147112e-05,0.02963757722406457,0.14326528194176943,0.1578834905636418,0.038377997898593044,1,1,0,1,0,1,0,0,0,0,0.04125317068102221
300,fixed,68,5.93411945678072,1.8888888888888888,200,250,-0.047225284355643424,-0.14978147411570325,-0.004495251461861794,-0.04725427346088417,-0.15005845013978836,-0.0013277096037384688,-0.04735543207337178,-0.1498710087115811,-0.004387849409779614,2.685925850068327e-05,3.8437265551360955e-05,0.0004890713448728861,0.01121133657157641,0.01377038133258196,0.10573138598308081,0.11215249779372745,0.032547676665003605,1,1,0,1,0,1,0,0,0,0,0.04273003289378163
300,fixed,69,6.021385919380437,1.9166666666666667,200,250,-0.0468474815659189,-0.159759967148364,-0.003705141422275575,-0.04683015530920383,-0.1596967489656563,-0.002570620002408903,-0.0469637690582496,-0.15999883052070785,-0.00393528403539588,3.0179260082599524e-05,5.5769128909227694e-05,0.00037520781802508497,0.013576925651982708,0.008988481531527814,0.09454399245049125,0.09834154033179882,0.029397637065276046,1,1,1,1,0,1,0,0,0,0,0.04314234014364332
300,fixed,70,6.1086523819801535,1.9444444444444444,200,250,-0.046538407105039925,-0.16863494472037097,-0.0053656959124082255,-0.04655130387583774,-0.168610865293848,-0.005231788384386141,-0.04667026880996844,-0.16907916195664865,-0.005920265030645959,4.8071079335465505e-05,9.942173787624853e-05,0.0004566254933850685,0.030281921223355542,0.02302611911213448,0.07986119464716585,0.0869229781689811,0.0227392741079237,1,1,1,1,0,1,0,0,0,0,0.0411727111926317
300,fixed,71,6.19591884457987,1.9722222222222223,200,250,-0.04636685114809344,-0.17627585968395051,-0.01064485931177089,-0.046364964657787645,-0.1763481528498046,-0.010717943640116034,-0.046578770406332355,-0.17676459260926136,-0.011207542876749167,6.525600957685979e-05,0.00011237714702180823,0.0006904470840218557,0.05346548383480538,0.0564323889059391,0.05181707687989147,0.07257221895569317,0.010062829330854738,1,1,1,1,0,1,0,0,0,0,0.03572199183632255
600,fixed,0,0.0,0.0,200,250,-0.04635790936899027,-0.1803767690867007,-0.012837577945312697,-0.0463577542070923,-0.1803774939633424,-0.012833116370538026,-0.04647387763598648,-0.1806590447140576,-0.012197501002116145,0.00017923931091006623,0.0005583903798056511,0.0009660894635979897,0.08995643735538704,0.08992004881309279,0.029122736835967066,0.05351406324317169,0.003391057291823088,1,1,1,1,0,1,0,0,0,1,0.03352033142367757
600,fixed,1,0.08726646259971647,0.027777777777777776,200,250,-0.04637438083151274,-0.17646092580603345,-0.0031693198969032746,-0.04637553596101211,-0.17648591205642244,-0.0031392315025867675,-0.04647779935445927,-0.17661359397460616,-0.0026630241866058596,0.0001662270614501693,0.0002569974297934874,0.0008028440217483373,0.07828792300846342,0.10849021213521098,0.21427193040476708,0.25554934633574006,0.04880248882294708,1,1,1,1,0,1,0,0,0,0,0.04320506093460946
600,fixed,2,0.17453292519943295,0.05555555555555555,200,250,-0.0465483001513284,-0.16887106179317513,0.006467643978298601,-0.046549092592367336,-0.16889730412484913,0.0065006440329509136,-0.04661479406173038,-0.16898408072816362,0.0069594833142914425,0.00010354582757301362,0.00019450296636117081,0.0006696562975119207,0.08939342238189218,0.14454018051604578,0.4248342240267883,0.45241438634322473,0.1207017163644965,1,1,1,1,1,1,0,0,0,0,0.053015944129627006
600,fixed,3,0.2617993877991494,0.08333333333333333,200,250,-0.04681648381902267,-0.1599118409666323,0.017134656120897183,-0.046814716927121726,-0.15992464866945724,0.01718099677392605,-0.04688792254933728,-0.15996932501045572,0.01758475105116689,0.00010602576899484961,8.527463916122024e-05,0.0006149615892839209,0.11720260740049787,0.1860945004025192,0.5231174493442473,0.5401620472547645,0.1622384308221933,1,1,1,1,1,1,1,0,0,0,0.06395113993991985
600,fixed,4,0.3490658503988659,0.1111111111111111,200,250,-0.04725540225076828,-0.14982531674035623,0.028575681026627272,-0.04725678445225038,-0.14983224820774907,0.028561034566082513,-0.04730921159980721,-0.14984443180625615,0.02888343738161321,7.307973206508583e-05,3.4520704565110805e-05,0.0007498163431512959,0.14382449259855948,0.2069922647727303,0.5710376304967648,0.5832033382185611,0.18496722570051907,1,1,1,1,1,1,1,0,0,0,0.07583108327739556
600,fixed,5,0.4363323129985824,0.1388888888888889,200,250,-0.047810422592580545,-0.13861380826792452,0.040506607708282766,-0.047810109916736225,-0.13861496346988383,0.04047202900924851,-0.047855261378931375,-0.13861751141095885,0.040837921460305904,7.047321639040705e-05,2.625366465333623e-05,0.0007734515782438847,0.17005924198303526,0.239213314943732,0.597556325062637,0.6075116267454588,0.19776459061806487,1,1,1,1,1,1,1,0,0,0,0.08831703030086331
600,fixed,6,0.5235987755982988,0.16666666666666666,200,250,-0.04847042904947005,-0.12620000451085425,0.053373313456283905,-0.048469707080030476,-0.12620130394652398,0.05337168553203477,-0.048507273064055,-0.12620253293655062,0.05357569845451142,5.031966787581027e-05,3.278917166132933e-05,0.0009786501256604033,0.2042211089638979,0.27427386037569856,0.6107457488949093,0.6189385025049058,0.20437653661055535,1,1,1,1,1,1,1,0,0,0,0.10184374250575395
600,fixed,7,0.6108652381980153,0.19444444444444445,200,250,-0.04921109925723678,-0.11246654232537398,0.0663845333450189,-0.049211939586805774,-0.11247125405983908,0.0663834175422902,-0.049241585192098744,-0.11247064913701983,0.06641189103851218,4.2320137417894976e-05,5.194407640247978e-05,0.0011524846012619522,0.24023416176906226,0.2922668187375288,0.6135098414937952,0.6206085329565513,0.20608310437849595,1,1,1,1,1,1,1,0,0,0,0.11559563260225568
600,fixed,8,0.6981317007977318,0.2222222222222222,200,250,-0.05001595753935833,-0.09723074061717318,0.07896316515101269,-0.05001575832583095,-0.09722439026380242,0.07897474593603611,-0.05004009167964916,-0.09727587605847822,0.07904039711644563,3.830195138677245e-05,0.00014857077653381012,0.0013025168195916481,0.2760641884105297,0.35586750667422296,0.6100675110483643,0.6165545439294863,0.20427129262338076,1,1,1,1,1,1,1,0,0,0,0.128979122690371
600,fixed,9,0.7853981633974483,0.25,200,250,-0.05086489975772384,-0.08012983303033326,0.09085389186850243,-0.05086481291384988,-0.08013670759730081,0.0908464773639839,-0.05088458570834793,-0.08022042048245413,0.0908330227635596,3.125720485840089e-05,0.0006119655155385345,0.0014957619959775903,0.3101778945354114,0.3832382711288067,0.6017636727027098,0.6079845758585722,0.19967773371586398,1,1,1,1,1,1,1,0,0,0,0.14171879162622628
600,fixed,10,0.8726646259971648,0.2777777777777778,200,250,-0.051744366856858716,-0.06194247041524289,0.10175139194551425,-0.0517443527165973,-0.06204654727089434,0.10176450872758454,-0.05175999356830342,-0.0623721516647412,0.10170362570937987,2.4237395072526646e-05,0.0016096321850340087,0.001621100512537832,0.34313471574660354,0.4194275666257429,0.589350478747058,0.5955363838359646,0.1928552827838961,1,1,1,1,1,1,1,0,0,0,0.15349575880237296
600,fixed,11,0.9599310885968813,0.3055555555555556,200,250,-0.05264153370412031,-0.04774744178264756,0.11152842763622993,-0.05264129863018017,-0.047810225036054775,0.11153599862774059,-0.05265346238797052,-0.04810124365542367,0.11142843555631655,1.8378676576946695e-05,0.002300938585247006,0.001872486437117557,0.37275634617219006,0.4422208612481551,0.5733084633194891,0.5796399329693147,0.18440123592335314,1,1,1,1,1,1,1,0,0,0,0.1592758694188775
600,fixed,12,1.0471975511965976,0.3333333333333333,200,250,-0.05354438981609454,-0.0375875596320811,0.1201168484974975,-0.0535441435871536,-0.03750215036416469,0.12010286887626848,-0.05355300489403526,-0.03739673066450293,0.11998039601227899,1.3427671761837012e-05,0.0032991889781384814,0.0021733569450958917,0.40167551881837465,0.4801787862531045,0.5539553360904776,0.5606154689810995,0.17460103327892623,1,1,1,1,1,1,1,0,0,0,0.1577044081295786
600,fixed,13,1.1344640137963142,0.3611111111111111,200,250,-0.05444255725007766,-0.03037562136189994,0.1272355698772224,-0.05444244246248726,-0.030361377192604785,0.12719851421706566,-0.05444790162162511,-0.030280424965422405,0.1269136746193332,9.770747386707301e-06,0.0032197089172121725,0.0020554524533809015,0.42716866994952285,0.4604903946053943,0.5315475956307485,0.5387253191526151,0.16405296305170547,1,1,1,1,1,1,1,0,0,0,0.15761119123912234
600,fixed,14,1.2217304763960306,0.3888888888888889,200,250,-0.05532687114746619,-0.025113529512137932,0.1325543703173883,-0.055326853177896554,-0.02521105629299711,0.13250226074546612,-0.05532997462353405,-0.024887159297248926,0.13216721633295983,5.794641518182264e-06,0.003555276512768015,0.0020372157327541995,0.4499709512382231,0.46622489998504646,0.5062677144305058,0.5141972613469731,0.15300063163737565,1,1,1,1,1,1,1,0,0,0,0.15766789982952623
600,fixed,15,1.3089969389957472,0.4166666666666667,200,250,-0.05618813920346943,-0.021250436913027075,0.13552364502499414,-0.05618809786447187,-0.021233416704204384,0.13546719138410904,-0.056188238662664695,-0.02160771314426102,0.13513544447829892,2.902669372792377e-06,0.003356518264296629,0.002156221951377185,0.4703075175478189,0.4821411560036428,0.4781032027238813,0.4871427362847178,0.14156711469398703,1,1,1,1,1,1,1,0,0,0,0.15677408193802123
600,fixed,16,1.3962634015954636,0.4444444444444444,200,250,-0.05701706291861831,-0.018272164804325978,0.13529889534011896,-0.05701695496836845,-0.018191215198368405,0.13524982017367457,-0.05701517051558242,-0.018079003644284608,0.13505343447605392,4.938025946379931e-06,0.003556718607728892,0.002407690910521676,0.48668234416450035,0.522576543217387,0.44660838110693596,0.45736667898082,0.12968377706800985,1,1,1,1,1,1,1,0,0,0,0.15357106014444494
600,fixed,17,1.48352986419518,0.4722222222222222,200,250,-0.057803606485465474,-0.01602395950761401,0.13074130951783514,-0.05780343905490789,-0.01598960340570934,0.1307102940946512,-0.05779904137446748,-0.016297901569821593,0.1308906195095515,7.94377439790328e-06,0.003430980922363904,0.002669204622232163,0.49510613387797037,0.5919515576061436,0.4100565874129985,0.4237045112005591,0.11685953243553929,1,1,1,1,1,1,1,0,0,0,0.14676526902544915
600,fixed,18,1.5707963267948966,0.5,200,250,-0.05853680480867717,-0.014249898537407383,0.12071745909602019,-0.058536661956875555,-0.014276711586879452,0.12071336326544074,-0.05853015060260927,-0.014097810554558375,0.1213455145749311,1.0872831714914266e-05,0.0033295273939190576,0.0024981021619220195,0.48734511282045656,0.6136276309960235,0.3629317453760509,0.3818192319862705,0.1012606564960104,1,1,1,1,1,1,1,0,0,0,0.13496735763342757
600,fixed,19,1.658062789394613,0.5277777777777778,200,250,-0.059203617898735364,-0.01268787334618652,0.10565297370435849,-0.05920355064794801,-0.012713068448070262,0.10565928320549335,-0.059195503294154114,-0.012520289107903607,0.10625026649032776,1.5393784943931732e-05,0.003459386162977255,0.001936805205716291,0.44201538339157964,0.45173658780085996,0.2837208970805251,0.3120112893086543,0.07555603217847169,1,1,1,1,1,1,1,0,0,0,0.11834084705054501
600,fixed,20,1.7453292519943295,0.5555555555555556,200,250,-0.059788344832142196,-0.011454481132566934,0.08803665283247804,-0.059788389999531566,-0.011475537754135309,0.08809326184177842,-0.05977785110783527,-0.011608407057380244,0.08876797854703568,1.7953747837064216e-05,0.003479247774357338,0.0014579699559445214,0.29994952169464767,0.30332137650272306,0.09602243675102061,0.11321428404053983,0.021397708652969156,1,1,1,1,1,1,1,1,1,0,0.09949113396504497
600,fixed,21,1.832595714594046,0.5833333333333333,200,250,-0.06027114205298019,-0.01050562481760048,0.08080825402130228,-0.06027133471108641,-0.01053275583031037,0.0813361946870618,-0.06025873777626406,-0.010747199573671965,0.07967117436049165,2.2740664203969863e-05,0.003697624017407343,0.0036287165742538707,0.19674662936820025,0.33011841917074103,0.19038621636982833,0.22229324756044797,0.03277570028539209,1,1,1,1,1,1,1,0,0,0,0.09131387883890275
600,fixed,22,1.9198621771937625,0.6111111111111112,200,250,-0.06062548448099768,-0.009719354832919375,0.07907774982272987,-0.06062578945018689,-0.009746785023468936,0.07816584779239798,-0.06061355541088132,-0.009825679563884875,0.07946112346824123,3.093277482169726e-05,0.003358105743819997,0.002040974536776083,0.3844505844748568,0.36495137725560356,0.4124878266394573,0.45072427912908075,0.08687171812977233,1,1,1,1,1,1,1,0,0,0,0.08879710465564924
600,fixed,23,2.007128639793479,0.6388888888888888,200,250,-0.06081402221449941,-0.009030905823443675,0.08594668219948909,-0.060814192580662146,-0.00904748875374551,0.08609025904227552,-0.060801713430735566,-0.008988082468138125,0.08424168475561487,3.850881578958826e-05,0.0036507477987536095,0.004499870488937616,0.5145685290332686,0.4967320595999752,0.5464509995133576,0.5756478690558551,0.13341344848236497,1,1,1,1,1,1,1,0,0,0,0.09497758802293277
600,fixed,24,2.0943951023931953,0.6666666666666666,200,250,-0.06077934214620885,-0.008427682087618994,0.08806737203150797,-0.060778687437595035,-0.008427928929099148,0.08811305729337718,-0.060759311544904084,-0.008324684488226182,0.08539597091245821,4.8868952968121604e-05,0.0035967380503985364,0.004410899882163449,0.5671514107575446,0.413169698690107,0.6228852195808087,0.6464274130515889,0.1650455171618299,1,1,1,1,1,0,0,0,0,0,0.09649505411912696
600,fixed,25,2.1816615649929116,0.6944444444444444,200,250,-0.06041905907938078,-0.007911391279953278,0.08432734651558173,-0.06041556220991202,-0.007896499891462716,0.08437401437326984,-0.06045002849989682,-0.00783177110782158,0.08101738775867146,0.00010256283036005204,0.0038110316352337626,0.004592270412327848,0.5751869832517191,0.2897105080553997,0.6727969873176518,0.6934435068452445,0.18667919167503455,1,1,1,1,1,0,0,0,0,0,0.092238737795535
600,fixed,26,2.2689280275926285,0.7222222222222222,200,250,-0.05969540480434043,-0.007479629136563183,0.07534437718764031,-0.0596989514726118,-0.0074543137866879515,0.07529867692436433,-0.05977109256081197,-0.007465268067765131,0.07233640996024643,0.00017750440435220644,0.003738603758249562,0.003919766123051449,0.5640724388097557,0.2818472952277974,0.7080813261768739,0.7275196692155653,0.2022337604689421,1,1,1,1,1,0,0,0,0,0,0.08282400632420349
600,fixed,27,2.356194490192345,0.75,200,250,-0.058823385706564466,-0.007123999608149349,0.0627503763999138,-0.05883149578258122,-0.007093546463579067,0.06281718660161177,-0.05891844638899617,-0.0071813157878130385,0.06170037956989401,0.0002869307031673485,0.0035034966657291134,0.005036793352682062,0.5441464888078138,0.6319947944222456,0.732649524223219,0.7525996593838236,0.21227256473045705,1,1,1,1,1,0,0,0,0,0,0.06987437600806315
